Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MicroRNAs in muscle cell differentiation	1/30	0.13970956391884184	0.20845553981541481	0	0	6.921281783350749	13.622394510819323	PRKCZ
Ovarian infertility genes	1/30	0.13970956391884184	0.20845553981541481	0	0	6.921281783350749	13.622394510819323	EGR1
PDGFA signaling pathway	1/30	0.13970956391884184	0.20845553981541481	0	0	6.921281783350749	13.622394510819323	JUN
Adipogenesis	2/133	0.14305475383730862	0.21152566126755085	0	0	3.07976320299112	5.988685251990531	CDKN1A;SERPINE1
Tight junction	2/133	0.14305475383730862	0.21152566126755085	0	0	3.07976320299112	5.988685251990531	PPP2R2B;PRKCZ
Alpha-6 beta-4 integrin signaling pathway	1/31	0.14401747150131122	0.21152566126755085	0	0	6.69023569023569	12.964476920040203	MAPK14
Amino acid transport across the plasma membrane	1/31	0.14401747150131122	0.21152566126755085	0	0	6.69023569023569	12.964476920040203	SLC16A10
Ras family activation regulation	1/31	0.14401747150131122	0.21152566126755085	0	0	6.69023569023569	12.964476920040203	PRKCZ
Signal amplification	1/31	0.14401747150131122	0.21152566126755085	0	0	6.69023569023569	12.964476920040203	MAPK14
NGF signaling via TRKA from the plasma membrane	2/136	0.14822032377707736	0.2155759494091844	0	0	3.0103563813585135	5.746937220227204	CDKN1A;MAPK14
Serotonin HTR1 group and FOS pathway	1/32	0.14830402193397793	0.2155759494091844	0	0	6.474095796676441	12.355752978101908	MAPK14
Syndecan 4 pathway	1/32	0.14830402193397793	0.2155759494091844	0	0	6.474095796676441	12.355752978101908	THBS1
Glycine, serine and threonine metabolism	1/32	0.14830402193397793	0.2155759494091844	0	0	6.474095796676441	12.355752978101908	PHGDH
Adrenergic pathway	2/137	0.14995070808433184	0.21685179322964912	0	0	2.9879062736205593	5.669398730173793	MAPK14;PRKCZ
Diabetes pathways	2/137	0.14995070808433184	0.21685179322964912	0	0	2.9879062736205593	5.669398730173793	CXCL8;IGFBP3
Propanoate metabolism	1/33	0.15256931999718407	0.21839872202642593	0	0	6.271464646464646	11.79120788980768	LDHB
Syndecan 2 pathway	1/33	0.15256931999718407	0.21839872202642593	0	0	6.271464646464646	11.79120788980768	CXCL8
Glycoprotein VI-mediated activation cascade	1/33	0.15256931999718407	0.21839872202642593	0	0	6.271464646464646	11.79120788980768	PRKCZ
Negative regulators of RIG-I/MDA5 signaling	1/33	0.15256931999718407	0.21839872202642593	0	0	6.271464646464646	11.79120788980768	UBE2L6
Systemic lupus erythematosus	2/139	0.1534237633251	0.219065829152801	0	0	2.9439892745419334	5.518659484645247	IFNG;FCGR1A
Cysteine and methionine metabolism	1/34	0.1568134700259566	0.22055560372728064	0	0	6.081114172023263	11.266469699963471	LDHB
TOR signaling	1/34	0.1568134700259566	0.22055560372728064	0	0	6.081114172023263	11.266469699963471	PRR5L
EGF receptor transactivation by GPCRs in cardiac hypertrophy	1/34	0.1568134700259566	0.22055560372728064	0	0	6.081114172023263	11.266469699963471	JUN
EPO receptor signaling	1/34	0.1568134700259566	0.22055560372728064	0	0	6.081114172023263	11.266469699963471	JUN
Induction of apoptosis through DR3 and DR4/5 death receptors	1/34	0.1568134700259566	0.22055560372728064	0	0	6.081114172023263	11.266469699963471	BIRC3
Monoamine transport	1/34	0.1568134700259566	0.22055560372728064	0	0	6.081114172023263	11.266469699963471	MAPK14
Primary immunodeficiency	1/35	0.16103657577419495	0.22315633596227505	0	0	5.901960784313726	10.777710825180796	JAK3
Prion diseases	1/35	0.16103657577419495	0.22315633596227505	0	0	5.901960784313726	10.777710825180796	EGR1
Arf6 signal transduction regulation	1/35	0.16103657577419495	0.22315633596227505	0	0	5.901960784313726	10.777710825180796	ARAP2
fMLP induced chemokine gene expression in HMC-1 cells	1/35	0.16103657577419495	0.22315633596227505	0	0	5.901960784313726	10.777710825180796	MAPK14
Interleukin-7 signaling pathway	1/35	0.16103657577419495	0.22315633596227505	0	0	5.901960784313726	10.777710825180796	JAK3
PIK3C1/AKT pathway	1/35	0.16103657577419495	0.22315633596227505	0	0	5.901960784313726	10.777710825180796	CDKN1A
Signaling to ERKs	1/36	0.16523874056701404	0.22730402360925833	0	0	5.733044733044733	10.321566994169176	MAPK14
Glycogen metabolism	1/36	0.16523874056701404	0.22730402360925833	0	0	5.733044733044733	10.321566994169176	PPP2R2B
PI3K/PLC/TRK pathway	1/36	0.16523874056701404	0.22730402360925833	0	0	5.733044733044733	10.321566994169176	EGR1
ALK in cardiac myocytes	1/37	0.16942006718012562	0.23136299731135798	0	0	5.57351290684624	9.895070145641316	TGFBR3
Allograft rejection	1/37	0.16942006718012562	0.23136299731135798	0	0	5.57351290684624	9.895070145641316	IFNG
PI3K/AKT activation	1/37	0.16942006718012562	0.23136299731135798	0	0	5.57351290684624	9.895070145641316	CDKN1A
BMAL1-CLOCK/NPAS2 activates circadian expression	1/38	0.17358065793162564	0.23533531508037708	0	0	5.422604422604422	9.495592558231127	SERPINE1
Signaling of hepatocyte growth factor receptor	1/38	0.17358065793162564	0.23533531508037708	0	0	5.422604422604422	9.495592558231127	JUN
ERBB4 signaling events	1/38	0.17358065793162564	0.23533531508037708	0	0	5.422604422604422	9.495592558231127	HBEGF
Signaling events regulated by Ret tyrosine kinase	1/39	0.17772061456847035	0.23922297521865699	0	0	5.279638490164806	9.12080010262218	JUN
FAS pathway and stress induction of heat shock protein regulation	1/39	0.17772061456847035	0.23922297521865699	0	0	5.279638490164806	9.12080010262218	JUN
GAB1 signalosome	1/39	0.17772061456847035	0.23922297521865699	0	0	5.279638490164806	9.12080010262218	CDKN1A
Phagosome	2/154	0.17993232146379678	0.2416234031085271	0	0	2.651450053705693	4.547699495381422	FCGR1A;THBS1
Pyruvate metabolism and citric acid (TCA) cycle	1/40	0.18184003844564067	0.24245338459418755	0	0	5.144004144004144	8.768612919919887	LDHB
Nuclear signaling by ErbB4	1/40	0.18184003844564067	0.24245338459418755	0	0	5.144004144004144	8.768612919919887	HBEGF
PAC1 receptor pathway	1/40	0.18184003844564067	0.24245338459418755	0	0	5.144004144004144	8.768612919919887	PRKCZ
Plasma membrane estrogen receptor signaling	1/41	0.1859390303366049	0.24617280072733605	0	0	5.015151515151516	8.43717221072756	HBEGF
Bioactive peptide-induced signaling pathway	1/41	0.1859390303366049	0.24617280072733605	0	0	5.015151515151516	8.43717221072756	MAPK14
Fc epsilon receptor I signaling in mast cells	1/41	0.1859390303366049	0.24617280072733605	0	0	5.015151515151516	8.43717221072756	JUN
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	1/42	0.1900176905858975	0.2498134673436974	0	0	4.892584380389258	8.124812043283224	JAK3
Eukaryotic transcription initiation	1/42	0.1900176905858975	0.2498134673436974	0	0	4.892584380389258	8.124812043283224	POLR1D
Hexose transport	1/42	0.1900176905858975	0.2498134673436974	0	0	4.892584380389258	8.124812043283224	SLC2A1
Type 1 diabetes mellitus	1/43	0.19407611900781976	0.2527919887307398	0	0	4.775853775853776	7.830035336967146	IFNG
Voltage-gated potassium channels	1/43	0.19407611900781976	0.2527919887307398	0	0	4.775853775853776	7.830035336967146	KCNH7
Mitotic prometaphase	1/43	0.19407611900781976	0.2527919887307398	0	0	4.775853775853776	7.830035336967146	NDEL1
PI3K class IB pathway in neutrophils	1/43	0.19407611900781976	0.2527919887307398	0	0	4.775853775853776	7.830035336967146	PRKCZ
ERBB2/ERBB3 signaling events	1/44	0.19811441496549978	0.25686558630009626	0	0	4.664552501761804	7.551493311263548	JUN
HNF3A pathway	1/44	0.19811441496549978	0.25686558630009626	0	0	4.664552501761804	7.551493311263548	JUN
RNA polymerase III transcription	1/45	0.20213267727917436	0.2602804337567451	0	0	4.558310376492194	7.287967841732019	POLR1D
Integrin-linked kinase signaling	1/45	0.20213267727917436	0.2602804337567451	0	0	4.558310376492194	7.287967841732019	JUN
Interleukin-3, interleukin-5, and GM-CSF signaling	1/45	0.20213267727917436	0.2602804337567451	0	0	4.558310376492194	7.287967841732019	JAK3
Alzheimer's disease	2/169	0.20707400097368484	0.26603584635343563	0	0	2.4114627887082976	3.7972799500547754	MME;APOE
Agrin in postsynaptic differentiation	1/47	0.2101094941683413	0.2693221697976011	0	0	4.359683794466403	6.801658146757973	JUN
Presenilin action in Notch and Wnt signaling	1/48	0.2140682440880332	0.27315495399468487	0	0	4.266709649688373	6.576964036635908	JUN
Energy metabolism	1/48	0.2140682440880332	0.27315495399468487	0	0	4.266709649688373	6.576964036635908	MAPK14
Amino acid and oligopeptide SLC transporters	1/49	0.21800735103248006	0.2769282567169341	0	0	4.177609427609427	6.363445371866637	SLC16A10
Interleukin-5 signaling pathway	1/49	0.21800735103248006	0.2769282567169341	0	0	4.177609427609427	6.363445371866637	JUN
Type 2 diabetes mellitus	1/50	0.22192691156038513	0.28127365869675774	0	0	4.092145949288806	6.1603458876211565	PRKCZ
Amyloids	1/51	0.22582702165646545	0.28493610786184903	0	0	4.01010101010101	5.966974015935645	MFGE8
Metabolism of vitamins and cofactors	1/51	0.22582702165646545	0.28493610786184903	0	0	4.01010101010101	5.966974015935645	SLC2A1
Lipid and lipoprotein metabolism	4/489	0.22895017916342633	0.287900413610626	0	0	1.6679553264604812	2.458984570031573	APOE;ANGPTL4;LDLRAP1;LDLR
Pyruvate metabolism	1/52	0.22970777681698884	0.287900413610626	0	0	3.9312735195088138	5.782696221966044	LDHB
Interleukin-2 receptor beta chain in T cell activation	1/52	0.22970777681698884	0.287900413610626	0	0	3.9312735195088138	5.782696221966044	JAK3
Amyotrophic lateral sclerosis (ALS)	1/53	0.23356927222454107	0.2914448441031884	0	0	3.8554778554778553	5.606931137649977	MAPK14
JNK/MAPK pathway	1/53	0.23356927222454107	0.2914448441031884	0	0	3.8554778554778553	5.606931137649977	JUN
Arginine and proline metabolism	1/54	0.23741160244685378	0.2942860302857704	0	0	3.7825424051839147	5.43914439332398	AGMAT
Kit receptor signaling pathway	1/54	0.23741160244685378	0.2942860302857704	0	0	3.7825424051839147	5.43914439332398	MAPK14
Non-small cell lung cancer	1/54	0.23741160244685378	0.2942860302857704	0	0	3.7825424051839147	5.43914439332398	CDKN2A
RNA polymerase I transcription	1/55	0.2412348616553018	0.29836943415261014	0	0	3.7123082678638233	5.278844037828421	POLR1D
Pathogenic Escherichia coli infection	1/57	0.24882454141300062	0.3050805246889834	0	0	3.5793650793650795	4.978922896997587	TLR5
Acute myeloid leukemia	1/57	0.24882454141300062	0.3050805246889834	0	0	3.5793650793650795	4.978922896997587	FLT3
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha	1/57	0.24882454141300062	0.3050805246889834	0	0	3.5793650793650795	4.978922896997587	JUN
PI3K cascade	1/57	0.24882454141300062	0.3050805246889834	0	0	3.5793650793650795	4.978922896997587	CDKN1A
Arachidonic acid metabolism	1/58	0.2525911479606718	0.30835802478315777	0	0	3.5163919900762006	4.8384959983786695	EPHX2
HIV-1 Nef as negative effector of Fas and TNF	1/58	0.2525911479606718	0.30835802478315777	0	0	3.5163919900762006	4.8384959983786695	BIRC3
Amino acid metabolism	2/195	0.25496327735006236	0.3105816164696224	0	0	2.0838532304113353	2.8478683319899094	PHGDH;AGMAT
Caspase cascade in apoptosis	1/59	0.25633905564263204	0.3115845417725096	0	0	3.4555903866248694	4.703937185372145	BIRC3
Natural killer cell receptor signaling pathway	1/60	0.26006835626766184	0.3147608432080714	0	0	3.396849854476973	4.574913980988086	MAPK14
Neurotrophic factor-mediated Trk receptor signaling	1/60	0.26006835626766184	0.3147608432080714	0	0	3.396849854476973	4.574913980988086	PRKCZ
Androgen receptor proteolysis and transcription regulation	1/61	0.26377914130867525	0.31788768311558296	0	0	3.34006734006734	4.4511177340934625	CDKN2A
Leptin signaling pathway	1/61	0.26377914130867525	0.31788768311558296	0	0	3.34006734006734	4.4511177340934625	MAPK14
Signaling events mediated by focal adhesion kinase	1/62	0.2674715018007107	0.32028434610530965	0	0	3.2851465474416295	4.3322615615299345	JUN
Circadian rhythm	1/62	0.2674715018007107	0.32028434610530965	0	0	3.2851465474416295	4.3322615615299345	SERPINE1
Colorectal cancer	1/62	0.2674715018007107	0.32028434610530965	0	0	3.2851465474416295	4.3322615615299345	JUN
Proteasome degradation	1/63	0.2711455282609312	0.32399592783721437	0	0	3.231997393287716	4.218078497375417	IFNG
Validated nuclear estrogen receptor alpha network	1/64	0.2748013108427819	0.3262903985585874	0	0	3.1805355138688474	4.108319823136149	JUN
Interferon alpha/beta signaling	1/64	0.2748013108427819	0.3262903985585874	0	0	3.1805355138688474	4.108319823136149	EGR1
MAPK cascade role in angiogenesis	1/64	0.2748013108427819	0.3262903985585874	0	0	3.1805355138688474	4.108319823136149	MAPK14
DNA replication	2/207	0.2771996724711015	0.3284466707430698	0	0	1.9606769537083126	2.515582241975174	CDKN1A;NDEL1
Semaphorin interactions	1/66	0.28205850257636833	0.332110637689085	0	0	3.0823620823620823	3.9011631304837175	RHOC
Destabilization of mRNA by AUF1 (hnRNP D0)	1/66	0.28205850257636833	0.332110637689085	0	0	3.0823620823620823	3.9011631304837175	FCGR1A
Endochondral ossification	1/66	0.28205850257636833	0.332110637689085	0	0	3.0823620823620823	3.9011631304837175	PLAU
Adipocytokine signaling pathway	1/67	0.28566008980872587	0.33425786442348837	0	0	3.0355065809611266	3.8033460819667058	SLC2A1
SIDS susceptibility pathways	1/67	0.28566008980872587	0.33425786442348837	0	0	3.0355065809611266	3.8033460819667058	CXCL8
G alpha 13 pathway	1/67	0.28566008980872587	0.33425786442348837	0	0	3.0355065809611266	3.8033460819667058	PRKCZ
AMPK signaling	1/68	0.2892437892552286	0.3377505116769129	0	0	2.990049751243781	3.7091130169332227	CDKN1A
PPAR signaling pathway	1/69	0.2928096888806698	0.34120798456342516	0	0	2.9459298871063577	3.6182865561027495	ANGPTL4
Pancreatic cancer	1/70	0.29635787620352466	0.3425119716778441	0	0	2.9030888596105986	3.530700422312052	CDKN2A
Signaling events mediated by VEGFR1 and VEGFR2	1/70	0.29635787620352466	0.3425119716778441	0	0	2.9030888596105986	3.530700422312052	MAPK14
G alpha q pathway	1/70	0.29635787620352466	0.3425119716778441	0	0	2.9030888596105986	3.530700422312052	PRKCZ
MicroRNA regulation of DNA damage response	1/70	0.29635787620352466	0.3425119716778441	0	0	2.9030888596105986	3.530700422312052	CDKN1A
Bacterial invasion of epithelial cells	1/71	0.2998884383134025	0.34588359756392434	0	0	2.8614718614718613	3.446198601550195	WASF1
Cyclin A-Cdk2-associated events at S phase entry	1/72	0.30340146185965494	0.34851002950885007	0	0	2.821027173139849	3.3646345783285243	CDKN1A
Myocyte adrenergic pathway	1/72	0.30340146185965494	0.34851002950885007	0	0	2.821027173139849	3.3646345783285243	MAPK14
Cap-dependent translation initiation	1/73	0.30689703311188365	0.35180879405508614	0	0	2.781705948372615	3.2858706369655613	RPL22
Adherens junction cell adhesion	1/74	0.31037523789289684	0.35363966499311883	0	0	2.74346201743462	3.209777224050686	WASF1
Wnt/calcium/cyclic GMP pathway	1/74	0.31037523789289684	0.35363966499311883	0	0	2.74346201743462	3.209777224050686	PRKCZ
Integrins in angiogenesis	1/74	0.31037523789289684	0.35363966499311883	0	0	2.74346201743462	3.209777224050686	MFGE8
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	1/76	0.31727988935066437	0.3600520273516594	0	0	2.67003367003367	3.0651211233087037	UBE2L6
VEGF signaling pathway	1/76	0.31727988935066437	0.3600520273516594	0	0	2.67003367003367	3.0651211233087037	MAPK14
Transcriptional regulation of white adipocyte differentiation	1/77	0.3207065055587057	0.3624819020743688	0	0	2.6347687400318978	2.996335121708695	ANGPTL4
G alpha (12/13) signaling events	1/77	0.3207065055587057	0.3624819020743688	0	0	2.6347687400318978	2.996335121708695	RHOC
Peroxisome	1/78	0.32411609442991285	0.3648732081007402	0	0	2.600419782237964	2.929772078325152	EPHX2
Signaling by SCF-KIT	1/78	0.32411609442991285	0.3648732081007402	0	0	2.600419782237964	2.929772078325152	CDKN1A
Antigen processing: cross presentation	1/79	0.32750873980152984	0.36649787549218815	0	0	2.566951566951567	2.865335397718705	FCGR1A
Unfolded protein response	1/79	0.32750873980152984	0.36649787549218815	0	0	2.566951566951567	2.865335397718705	CXCL8
Fc epsilon receptor I signaling pathway	1/79	0.32750873980152984	0.36649787549218815	0	0	2.566951566951567	2.865335397718705	MAPK14
GPCR ligand binding	3/410	0.3370045010599002	0.3762814568774131	0	0	1.481268522505636	1.6111150287484346	CX3CR1;CXCL8;CCL3
Platelet homeostasis	1/82	0.3375858460637784	0.3762814568774131	0	0	2.471505175208879	2.6838950656014107	MAPK14
ECM-receptor interaction	1/84	0.34422071652682057	0.3829200870239187	0	0	2.4117074358038213	2.572018957842433	THBS1
Integrin cell surface interactions	1/85	0.34751343686607217	0.3843089772401269	0	0	2.382876382876383	2.5185858334956643	THBS1
MicroRNAs in cardiomyocyte hypertrophy	1/85	0.34751343686607217	0.3843089772401269	0	0	2.382876382876383	2.5185858334956643	MAPK14
Myc active pathway	1/85	0.34751343686607217	0.3843089772401269	0	0	2.382876382876383	2.5185858334956643	SLC2A1
Progesterone-mediated oocyte maturation	1/86	0.3507897886854045	0.3856636273266435	0	0	2.354723707664884	2.46673350535558	MAPK14
mRNA stability regulation by proteins that bind AU-rich elements	1/86	0.3507897886854045	0.3856636273266435	0	0	2.354723707664884	2.46673350535558	MAPK14
Non-class A, B, C GPCRs	1/86	0.3507897886854045	0.3856636273266435	0	0	2.354723707664884	2.46673350535558	CELSR2
DNA replication pre-Initiation	1/88	0.35729370848339814	0.3920499058066859	0	0	2.3003599210495764	2.367523811703655	CDKN1A
Prostate cancer	1/89	0.3605214364245345	0.3948234760066747	0	0	2.2741046831955924	2.32005037808893	CDKN1A
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	2/255	0.36515588544926686	0.3991238747933847	0	0	1.5848189078002743	1.5965955911608378	UBE2L6;FCGR1A
Transmembrane transport of small molecules	3/432	0.36709782346349296	0.400470352869265	0	0	1.4037199913488574	1.406705587961562	SLC22A4;SLC2A1;SLC16A10
Extracellular matrix organization	1/93	0.3732726494349856	0.4064204136705249	0	0	2.1747913921826965	2.1431398321634836	FURIN
Cell surface interactions at the vascular wall	1/94	0.3764209201158763	0.40905857214904473	0	0	2.1512979254914737	2.101919815261755	SIRPG
RNA polymerase I, RNA polymerase III, and mitochondrial transcription	1/95	0.37955353321698265	0.4100923232459353	0	0	2.1283043197936813	2.061815304518316	POLR1D
Transport of inorganic cations/anions and amino acids/oligopeptides	1/95	0.37955353321698265	0.4100923232459353	0	0	2.1283043197936813	2.061815304518316	SLC16A10
G-protein signaling pathways	1/95	0.37955353321698265	0.4100923232459353	0	0	2.1283043197936813	2.061815304518316	PRKCZ
M phase pathway	1/96	0.38267056588073545	0.41266959685800153	0	0	2.105794790005316	2.022786046627892	NDEL1
Downstream signaling events Of B cell receptor (BCR)	1/98	0.38885819639751296	0.4185420281835826	0	0	2.062168072477351	1.947801335478516	CDKN1A
Potassium channels	1/99	0.39192894652386845	0.42024320501798823	0	0	2.0410224695938983	1.9117741389719494	KCNH7
Granule cell survival pathway	1/99	0.39192894652386845	0.42024320501798823	0	0	2.0410224695938983	1.9117741389719494	JUN
Neuronal system	2/283	0.4146970622204942	0.44381241573502606	0	0	1.4248674558791488	1.254178302841909	CHRNA3;KCNH7
Cytoplasmic ribosomal proteins	1/108	0.41888723576300985	0.44744772911048775	0	0	1.8684980647597471	1.6258801725332535	RPL22
Signaling by interleukins	1/109	0.42180856913936493	0.44971650849641176	0	0	1.8511036288814067	1.5978794932003777	JAK3
Signaling by EGFR in cancer	1/111	0.4276076879640406	0.455039124550413	0	0	1.8172635445362717	1.5438546462627225	CDKN1A
S phase	1/112	0.43048561638067023	0.4563794880426654	0	0	1.8008008008008007	1.5177894088208939	CDKN1A
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	1/112	0.43048561638067023	0.4563794880426654	0	0	1.8008008008008007	1.5177894088208939	ANGPTL4
Cell cycle checkpoints	1/117	0.4446617754820939	0.4687649371437401	0	0	1.7227446882619297	1.396183515184437	CDKN1A
Tricarboxylic acid (TCA) cycle and respiratory electron transport	1/117	0.4446617754820939	0.4687649371437401	0	0	1.7227446882619297	1.396183515184437	LDHB
Leukocyte transendothelial migration	1/117	0.4446617754820939	0.4687649371437401	0	0	1.7227446882619297	1.396183515184437	MAPK14
G alpha s pathway	1/120	0.45299919523566695	0.47666333230021674	0	0	1.6790595025889143	1.3295883355209954	MAPK14
Influenza viral RNA transcription and replication	1/125	0.4666203770761902	0.48917080422113624	0	0	1.6109481915933528	1.2279279396515803	RPL22
Integration of energy metabolism	1/125	0.4666203770761902	0.48917080422113624	0	0	1.6109481915933528	1.2279279396515803	SLC2A1
Spliceosome	1/127	0.47197433920713694	0.4938655423243511	0	0	1.5852172518839185	1.1902297169988543	HSPA1B
Signaling by FGFR in disease	1/128	0.47463133363816096	0.4957260595776348	0	0	1.572655690765927	1.171969623816576	CDKN1A
Parkinson's disease	1/131	0.4825231566060633	0.5030370800846945	0	0	1.5361305361305362	1.1194188238932659	UBE2L6
Influenza infection	1/142	0.5104686592356167	0.5311887893152911	0	0	1.4155025431621175	0.9518207634132154	RPL22
Calcium regulation in the cardiac cell	1/149	0.5274687471502818	0.5478680909627236	0	0	1.348075348075348	0.8623175106205572	PRKCZ
Signaling by the B cell receptor (BCR)	1/151	0.5322176434695001	0.5507720200308222	0	0	1.32996632996633	0.8388134470328799	CDKN1A
Translation	1/151	0.5322176434695001	0.5507720200308222	0	0	1.32996632996633	0.8388134470328799	RPL22
Integrated breast cancer pathway	1/152	0.5345743423067151	0.5517697760488391	0	0	1.3210917118201886	0.8273792233748533	JUN
Gene expression	5/968	0.5351384175509131	0.5517697760488391	0	0	1.0349784117614909	0.6470993879847858	CDKN2B;SERPINE1;RPL22;POLR1D;MAPK14
Signaling by GPCR	5/977	0.5434689742398218	0.5593366815168969	0	0	1.0249079488845572	0.6249710944707999	CX3CR1;CXCL8;CCL3;RHOC;HBEGF
Generic transcription pathway	2/377	0.5650100141620913	0.5804474462430228	0	0	1.0625850340136054	0.6066423597241232	CDKN2B;SERPINE1
Protein processing in the endoplasmic reticulum	1/166	0.566359876814798	0.580776310042811	0	0	1.2081420263238445	0.6868596439049133	HSPA1B
Fatty acid, triacylglycerol, and ketone body metabolism	1/173	0.5814369585683391	0.5951550719283907	0	0	1.1585623678646935	0.6282336006501239	ANGPTL4
Metapathway biotransformation	1/174	0.58354802824362	0.5962338549445683	0	0	1.1518070882232732	0.6203961472877585	EPHX2
Transcription	1/181	0.5980332540921672	0.6099290331066588	0	0	1.10662177328844	0.5689241221993853	POLR1D
Huntington's disease	1/184	0.6040874563472056	0.614991562057444	0	0	1.088314842413203	0.5485501823263738	TGM2
Transmission across chemical synapses	1/190	0.6159263323660239	0.6259143269449324	0	0	1.0534444978889423	0.5105286083837139	CHRNA3
Post-translational protein modification	1/196	0.6274146268959372	0.6364421754843679	0	0	1.0207200207200207	0.4758062593684267	FURIN
G alpha (i) signaling events	1/199	0.6330305302852147	0.6409860306658188	0	0	1.0051015202530353	0.4595692288153314	CXCL8
Messenger RNA processing	1/203	0.6403882389034606	0.6472741339454333	0	0	0.984998499849985	0.43899478472648823	CLK1
Gastrin-CREB signaling pathway via PKC and MAPK	1/206	0.6458104997913089	0.6515869801114458	0	0	0.9704360679970436	0.4243223577096833	HBEGF
Protein metabolism	2/442	0.6518647281175962	0.6565209047470076	0	0	0.9025974025974026	0.38623786558597684	RPL22;FURIN
Actin cytoskeleton regulation	1/226	0.6799469058224439	0.6835829855327243	0	0	0.8832772166105499	0.3407158512914232	WASF1
Carbohydrate metabolism	1/235	0.6942254521812744	0.696696005391884	0	0	0.8489165155831823	0.30981930849208233	SLC2A1
Class A GPCRs (rhodopsin-like)	1/253	0.7209173773938783	0.7221978700713096	0	0	0.7875581208914543	0.2577132288378451	CX3CR1
Neuroactive ligand-receptor interaction	1/272	0.7465915273403464	0.7465915273403464	0	0	0.7316336799731634	0.2138104762844621	CHRNA3
