Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Fc gamma receptor-mediated phagocytosis	1/94	0.3764209201158763	0.4197430208964759	0	0	2.1512979254914737	2.101919815261755	AMPH
L1CAM interactions	1/94	0.3764209201158763	0.4197430208964759	0	0	2.1512979254914737	2.101919815261755	NCAM1
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	1/96	0.38267056588073545	0.4256233845000017	0	0	2.105794790005316	2.022786046627892	SLC22A4
Granule cell survival pathway	1/99	0.39192894652386845	0.43481175746668355	0	0	2.0410224695938983	1.9117741389719494	JUN
TNF-alpha signaling pathway	1/101	0.3980246944821334	0.4404537228279446	0	0	2.0	1.8424824583699577	JUN
Interleukin-4 signaling pathway	1/104	0.4070550586365517	0.44930634320389007	0	0	1.9414533686378346	1.7449915352070269	ALOX15
Neuronal system	2/283	0.4146970622204942	0.4565856543639784	0	0	1.4248674558791488	1.254178302841909	KCNH7;KCNJ2
G alpha i pathway	1/108	0.41888723576300985	0.46003736723595035	0	0	1.8684980647597471	1.6258801725332535	HBEGF
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	1/112	0.43048561638067023	0.4715872581456589	0	0	1.8008008008008007	1.5177894088208939	APOA2
mTOR signaling pathway	1/113	0.43334921883721866	0.4735344847444294	0	0	1.7846320346320346	1.4923295915180979	VEGFA
Disease	4/674	0.4366432587042919	0.47594115198767817	0	0	1.1958955223880596	0.9909653814607882	CXCL8;LEP;CTSG;LTF
Fas signaling pathway	1/115	0.4390337277589992	0.47735337980778964	0	0	1.7531454899875953	1.443152621866488	CXCL8
CXCR4 signaling pathway	1/116	0.44185477442662907	0.47803643089332576	0	0	1.7378129117259553	1.419400430166389	RHOB
Vascular smooth muscle contraction	1/116	0.44185477442662907	0.47803643089332576	0	0	1.7378129117259553	1.419400430166389	MRVI1
Leukocyte transendothelial migration	1/117	0.4446617754820939	0.47988251017374495	0	0	1.7227446882619297	1.396183515184437	VCAM1
Signaling by NOTCH	1/119	0.45023391713708705	0.4846962663500493	0	0	1.6933744221879816	1.3512924945163796	JUN
Lysosome	1/121	0.4557507025779253	0.4894268628669346	0	0	1.664983164983165	1.308359295077608	CTSG
Signaling by PDGF	1/122	0.45848850701645666	0.4911572212756145	0	0	1.6511394941147006	1.2875916896026691	SPP1
Rho GTPase cycle	1/123	0.46121267619037526	0.4928645265171657	0	0	1.6375227686703095	1.2672723299658177	RHOB
p75 neurotrophin receptor-mediated signaling	1/124	0.4639232772068564	0.49454901922295696	0	0	1.6241274533957462	1.2473885010387038	RHOB
Integration of energy metabolism	1/125	0.4666203770761902	0.4962109375737047	0	0	1.6109481915933528	1.2279279396515803	LEP
Neurotrophin signaling pathway	1/126	0.46930404232413414	0.4978505169180596	0	0	1.597979797979798	1.2088788165174762	JUN
Spliceosome	1/127	0.47197433920713694	0.49946799003473713	0	0	1.5852172518839185	1.1902297169988543	HSPA1B
PDGFB signaling pathway	1/129	0.47727509120180356	0.5038545756997248	0	0	1.560290404040404	1.1540879003160078	JUN
Axon guidance	2/325	0.4852367917561353	0.5110223217528381	0	0	1.2369368800151639	0.8944516651440462	NCAM1;RHOB
NGF signaling via TRKA from the plasma membrane	1/136	0.4954162061866802	0.520485459993717	0	0	1.4788627010849233	1.0386896427963577	DUSP4
Biological oxidations	1/139	0.502998845735877	0.5271814825501019	0	0	1.4464939247547943	0.993983474661611	PTGS2
EGF/EGFR signaling pathway	1/141	0.5079911545445953	0.5311370344878742	0	0	1.4256854256854257	0.9656042553284439	JUN
Phagosome	1/154	0.5392525329667543	0.5624739339079063	0	0	1.3036904997689311	0.8051218322041944	TUBA1A
Myometrial relaxation and contraction pathways	1/155	0.5415741406288901	0.5635473157856709	0	0	1.295159386068477	0.7942892672270463	JUN
Generic transcription pathway	2/377	0.5650100141620913	0.5865342051777901	0	0	1.0625850340136054	0.6066423597241232	ZNF331;SERPINE1
Protein processing in the endoplasmic reticulum	1/166	0.566359876814798	0.58653896981295	0	0	1.2081420263238445	0.6868596439049133	HSPA1B
Alzheimer's disease	1/169	0.5728862133976284	0.591891917159635	0	0	1.1863876863876863	0.6608988084033616	APOE
Fatty acid, triacylglycerol, and ketone body metabolism	1/173	0.5814369585683391	0.5993061795172479	0	0	1.1585623678646935	0.6282336006501239	APOA2
Calcium signaling pathway	1/178	0.5918874117207544	0.6086389422411532	0	0	1.125549278091651	0.5902817634935079	PTAFR
Transmission across chemical synapses	1/190	0.6159263323660239	0.6318679550860857	0	0	1.0534444978889423	0.5105286083837139	KCNJ2
G alpha (i) signaling events	1/199	0.6330305302852147	0.6478904018881539	0	0	1.0051015202530353	0.4595692288153314	CXCL8
Antigen-activated B-cell receptor generation of second messengers	1/211	0.6546682985567409	0.6684669278003257	0	0	0.9470899470899471	0.4012124809539374	JUN
Cell cycle	2/453	0.6651384502370644	0.6775709446340189	0	0	0.8800850717227023	0.3588635453038287	TUBA1A;GADD45G
Signaling by NGF	1/221	0.6717311879104819	0.682691836664266	0	0	0.9035812672176309	0.35953230844282336	DUSP4
Lipid and lipoprotein metabolism	2/489	0.7057754612544669	0.7156234909463898	0	0	0.813518836692788	0.2834772571292869	APOA2;APOE
SLC-mediated transmembrane transport	1/251	0.7180694105888661	0.7263996821734237	0	0	0.793939393939394	0.2629440276635751	SLC22A4
Class A GPCRs (rhodopsin-like)	1/253	0.7209173773938783	0.7275925382956735	0	0	0.7875581208914543	0.2577132288378451	PTAFR
Metabolism	6/1615	0.8276260310132999	0.8333601605584267	0	0	0.7256125781838858	0.13728145903511169	IMPA2;LEP;ALOX15;APOA2;APOE;ALOX15B
Transmembrane transport of small molecules	1/432	0.8879869076428987	0.8920790132080734	0	0	0.4562797347020085	0.05420524756466555	SLC22A4
Protein metabolism	1/442	0.8935825104285369	0.8956367230961886	0	0	0.4457042076089695	0.05014912358566784	TUBA1A
Gene expression	2/968	0.9577119296963872	0.9577119296963872	0	0	0.400008450585203	0.017283663503408608	ZNF331;SERPINE1
